millis,stamp,datetime,ambient_temp,object_temp
12669999, 1737220115, "2025/1/18 17:8:35", 2.79, 0.85
12679999, 1737220125, "2025/1/18 17:8:45", 2.81, 0.77
12689999, 1737220135, "2025/1/18 17:8:55", 2.79, 0.85
12700000, 1737220145, "2025/1/18 17:9:5", 2.81, 0.73
12709999, 1737220155, "2025/1/18 17:9:15", 2.81, 0.71
12719998, 1737220165, "2025/1/18 17:9:25", 2.85, 0.79
12729999, 1737220175, "2025/1/18 17:9:35", 2.83, 0.79
12739999, 1737220185, "2025/1/18 17:9:45", 2.85, 0.71
12750000, 1737220195, "2025/1/18 17:9:55", 2.81, 0.77
12759999, 1737220205, "2025/1/18 17:10:5", 2.85, 0.75
12769999, 1737220215, "2025/1/18 17:10:15", 2.83, 0.79
12779999, 1737220225, "2025/1/18 17:10:25", 2.83, 0.77
12789999, 1737220235, "2025/1/18 17:10:35", 2.85, 0.75
12799998, 1737220245, "2025/1/18 17:10:45", 2.83, 0.85
12809999, 1737220255, "2025/1/18 17:10:55", 2.87, 0.77
12819998, 1737220265, "2025/1/18 17:11:5", 2.83, 0.65
12829999, 1737220275, "2025/1/18 17:11:15", 2.85, 0.77
12840000, 1737220285, "2025/1/18 17:11:25", 2.83, 0.65
12849999, 1737220295, "2025/1/18 17:11:35", 2.87, 0.83
12859999, 1737220305, "2025/1/18 17:11:45", 2.87, 0.69
12869999, 1737220315, "2025/1/18 17:11:55", 2.87, 0.77
12880000, 1737220325, "2025/1/18 17:12:5", 2.87, 0.73
12889999, 1737220335, "2025/1/18 17:12:15", 2.85, 0.81
12899999, 1737220345, "2025/1/18 17:12:25", 2.85, 0.71
12910000, 1737220355, "2025/1/18 17:12:35", 2.89, 0.75
12919999, 1737220365, "2025/1/18 17:12:45", 2.87, 0.71
12929999, 1737220375, "2025/1/18 17:12:55", 2.85, 0.77
12940000, 1737220385, "2025/1/18 17:13:5", 2.87, 0.69
12949999, 1737220395, "2025/1/18 17:13:15", 2.87, 0.81
12960000, 1737220405, "2025/1/18 17:13:25", 2.89, 0.77
12969999, 1737220415, "2025/1/18 17:13:35", 2.87, 0.81
12979999, 1737220425, "2025/1/18 17:13:45", 2.87, 0.77
12990000, 1737220435, "2025/1/18 17:13:55", 2.87, 0.77
12999999, 1737220445, "2025/1/18 17:14:5", 2.91, 0.67
13009999, 1737220455, "2025/1/18 17:14:15", 2.93, 0.81
13019999, 1737220465, "2025/1/18 17:14:25", 2.89, 0.75
13029999, 1737220475, "2025/1/18 17:14:35", 2.89, 0.87
13039998, 1737220485, "2025/1/18 17:14:45", 2.91, 0.89
13049999, 1737220495, "2025/1/18 17:14:55", 2.91, 0.85
13059999, 1737220505, "2025/1/18 17:15:5", 2.91, 0.87
13070000, 1737220515, "2025/1/18 17:15:15", 2.89, 0.79
13079999, 1737220525, "2025/1/18 17:15:25", 2.89, 0.75
13089999, 1737220535, "2025/1/18 17:15:35", 2.93, 0.71
13099999, 1737220545, "2025/1/18 17:15:45", 2.93, 0.79
13109999, 1737220555, "2025/1/18 17:15:55", 2.93, 0.81
13119998, 1737220565, "2025/1/18 17:16:5", 2.93, 0.77
13129999, 1737220575, "2025/1/18 17:16:15", 2.87, 0.73
13139999, 1737220585, "2025/1/18 17:16:25", 2.91, 0.73
13149999, 1737220595, "2025/1/18 17:16:35", 2.93, 0.69
13159999, 1737220605, "2025/1/18 17:16:45", 2.91, 0.75
13169999, 1737220615, "2025/1/18 17:16:55", 2.95, 0.65
13179999, 1737220625, "2025/1/18 17:17:5", 2.95, 0.81
13189999, 1737220635, "2025/1/18 17:17:15", 2.93, 0.77
13199998, 1737220645, "2025/1/18 17:17:25", 2.97, 0.75
13209999, 1737220655, "2025/1/18 17:17:35", 2.91, 0.81
13219999, 1737220665, "2025/1/18 17:17:45", 2.95, 0.67
13229999, 1737220675, "2025/1/18 17:17:55", 2.95, 0.71
13239999, 1737220685, "2025/1/18 17:18:5", 2.95, 0.67
13249999, 1737220695, "2025/1/18 17:18:15", 2.95, 0.67
13259999, 1737220705, "2025/1/18 17:18:25", 2.97, 0.73
13269999, 1737220715, "2025/1/18 17:18:35", 2.95, 0.71
13280000, 1737220725, "2025/1/18 17:18:45", 2.97, 0.73
13289999, 1737220735, "2025/1/18 17:18:55", 2.97, 0.91
13299999, 1737220745, "2025/1/18 17:19:5", 2.95, 0.71
13309999, 1737220755, "2025/1/18 17:19:15", 3.01, 0.81
13319999, 1737220765, "2025/1/18 17:19:25", 2.97, 0.65
13329999, 1737220775, "2025/1/18 17:19:35", 2.97, 0.79
13339999, 1737220785, "2025/1/18 17:19:45", 2.97, 0.81
13349999, 1737220795, "2025/1/18 17:19:55", 2.97, 0.69
13360000, 1737220805, "2025/1/18 17:20:5", 2.99, 0.71
13369999, 1737220815, "2025/1/18 17:20:15", 2.97, 0.75
13379999, 1737220825, "2025/1/18 17:20:25", 3.01, 0.75
13389999, 1737220835, "2025/1/18 17:20:35", 2.97, 0.75
13399999, 1737220845, "2025/1/18 17:20:45", 2.97, 0.85
13409999, 1737220855, "2025/1/18 17:20:55", 2.99, 0.69
13419999, 1737220865, "2025/1/18 17:21:5", 3.03, 0.85
13429999, 1737220875, "2025/1/18 17:21:15", 3.01, 0.79
13440000, 1737220885, "2025/1/18 17:21:25", 2.97, 0.75
13449999, 1737220895, "2025/1/18 17:21:35", 3.05, 0.75
13459999, 1737220905, "2025/1/18 17:21:45", 2.99, 0.73
13469999, 1737220915, "2025/1/18 17:21:55", 3.01, 0.77
13479999, 1737220925, "2025/1/18 17:22:5", 2.99, 0.75
13489999, 1737220935, "2025/1/18 17:22:15", 2.99, 0.83
13499999, 1737220945, "2025/1/18 17:22:25", 3.03, 0.79
13509999, 1737220955, "2025/1/18 17:22:35", 3.03, 0.79
13519998, 1737220965, "2025/1/18 17:22:45", 3.01, 0.77
13529999, 1737220975, "2025/1/18 17:22:55", 3.03, 0.75
13539999, 1737220985, "2025/1/18 17:23:5", 3.05, 0.91
13550000, 1737220995, "2025/1/18 17:23:15", 3.05, 0.75
13559999, 1737221005, "2025/1/18 17:23:25", 3.05, 0.73
13569999, 1737221015, "2025/1/18 17:23:35", 3.03, 0.77
13579999, 1737221025, "2025/1/18 17:23:45", 3.01, 0.75
13589999, 1737221035, "2025/1/18 17:23:55", 3.05, 0.79
13600000, 1737221045, "2025/1/18 17:24:5", 3.03, 0.73
13609999, 1737221055, "2025/1/18 17:24:15", 3.07, 0.77
13619999, 1737221065, "2025/1/18 17:24:25", 3.03, 0.75
13629999, 1737221075, "2025/1/18 17:24:35", 3.05, 0.77
13639999, 1737221085, "2025/1/18 17:24:45", 3.05, 0.77
13649999, 1737221095, "2025/1/18 17:24:55", 3.05, 0.69
13660000, 1737221105, "2025/1/18 17:25:5", 3.05, 0.79
13669999, 1737221115, "2025/1/18 17:25:15", 3.07, 0.79
13680000, 1737221125, "2025/1/18 17:25:25", 3.07, 0.71
13689999, 1737221135, "2025/1/18 17:25:35", 3.05, 0.79
13699999, 1737221145, "2025/1/18 17:25:45", 3.07, 0.81
13710000, 1737221155, "2025/1/18 17:25:55", 3.09, 0.81
13719999, 1737221165, "2025/1/18 17:26:5", 3.09, 0.85
13729999, 1737221175, "2025/1/18 17:26:15", 3.07, 0.79
13739999, 1737221185, "2025/1/18 17:26:25", 3.07, 0.77
13749999, 1737221195, "2025/1/18 17:26:35", 3.11, 0.77
13759998, 1737221205, "2025/1/18 17:26:45", 3.09, 0.81
13769999, 1737221215, "2025/1/18 17:26:55", 3.07, 0.69
13779999, 1737221225, "2025/1/18 17:27:5", 3.11, 0.81
13789999, 1737221235, "2025/1/18 17:27:15", 3.11, 0.79
13799999, 1737221245, "2025/1/18 17:27:25", 3.09, 0.69
13809999, 1737221255, "2025/1/18 17:27:35", 3.11, 0.89
13819999, 1737221265, "2025/1/18 17:27:45", 3.07, 0.81
13829999, 1737221275, "2025/1/18 17:27:55", 3.07, 0.73
13839998, 1737221285, "2025/1/18 17:28:5", 3.07, 0.79
13850000, 1737221295, "2025/1/18 17:28:15", 3.07, 0.81
13859999, 1737221305, "2025/1/18 17:28:25", 3.05, 0.67
13870000, 1737221315, "2025/1/18 17:28:35", 3.09, 0.81
13879999, 1737221325, "2025/1/18 17:28:45", 3.09, 0.75
13890000, 1737221335, "2025/1/18 17:28:55", 3.09, 0.77
13899999, 1737221345, "2025/1/18 17:29:5", 3.09, 0.83
13909999, 1737221355, "2025/1/18 17:29:15", 3.11, 0.79
13920000, 1737221365, "2025/1/18 17:29:25", 3.11, 0.69
13929999, 1737221375, "2025/1/18 17:29:35", 3.11, 0.71
13939999, 1737221385, "2025/1/18 17:29:45", 3.09, 0.77
13949999, 1737221395, "2025/1/18 17:29:55", 3.11, 0.73
13959999, 1737221405, "2025/1/18 17:30:5", 3.11, 0.69
13969999, 1737221415, "2025/1/18 17:30:15", 3.11, 0.81
13979999, 1737221425, "2025/1/18 17:30:25", 3.11, 0.67
13989999, 1737221435, "2025/1/18 17:30:35", 3.11, 0.75
13999998, 1737221445, "2025/1/18 17:30:45", 3.11, 0.81
14009999, 1737221455, "2025/1/18 17:30:55", 3.11, 0.77
14019999, 1737221465, "2025/1/18 17:31:5", 3.11, 0.75
14029999, 1737221475, "2025/1/18 17:31:15", 3.11, 0.75
14039999, 1737221485, "2025/1/18 17:31:25", 3.09, 0.83
14049999, 1737221495, "2025/1/18 17:31:35", 3.11, 0.81
14059999, 1737221505, "2025/1/18 17:31:45", 3.11, 0.77
14069999, 1737221515, "2025/1/18 17:31:55", 3.15, 0.77
14079998, 1737221525, "2025/1/18 17:32:5", 3.11, 0.79
14089999, 1737221535, "2025/1/18 17:32:15", 3.11, 0.69
14099998, 1737221545, "2025/1/18 17:32:25", 3.11, 0.67
14109999, 1737221555, "2025/1/18 17:32:35", 3.11, 0.71
14119999, 1737221565, "2025/1/18 17:32:45", 3.15, 0.69
14129999, 1737221575, "2025/1/18 17:32:55", 3.15, 0.63
14139999, 1737221585, "2025/1/18 17:33:5", 3.13, 0.81
14149999, 1737221595, "2025/1/18 17:33:15", 3.11, 0.77
14159998, 1737221605, "2025/1/18 17:33:25", 3.11, 0.81
14169999, 1737221615, "2025/1/18 17:33:35", 3.13, 0.81
14179999, 1737221625, "2025/1/18 17:33:45", 3.13, 0.91
14190000, 1737221635, "2025/1/18 17:33:55", 3.13, 0.75
14199999, 1737221645, "2025/1/18 17:34:5", 3.15, 0.81
14209999, 1737221655, "2025/1/18 17:34:15", 3.11, 0.79
14219999, 1737221665, "2025/1/18 17:34:25", 3.11, 0.73
14229999, 1737221675, "2025/1/18 17:34:35", 3.11, 0.73
14239998, 1737221685, "2025/1/18 17:34:45", 3.11, 0.81
14249999, 1737221695, "2025/1/18 17:34:55", 3.15, 0.69
14259999, 1737221705, "2025/1/18 17:35:5", 3.11, 0.65
14269999, 1737221715, "2025/1/18 17:35:15", 3.13, 0.89
14279999, 1737221725, "2025/1/18 17:35:25", 3.17, 0.89
14289999, 1737221735, "2025/1/18 17:35:35", 3.11, 0.69
14299999, 1737221745, "2025/1/18 17:35:45", 3.13, 0.73
14309999, 1737221755, "2025/1/18 17:35:55", 3.15, 0.77
14320000, 1737221765, "2025/1/18 17:36:5", 3.15, 0.79
14329999, 1737221775, "2025/1/18 17:36:15", 3.15, 0.67
14339999, 1737221785, "2025/1/18 17:36:25", 3.15, 0.71
14349999, 1737221795, "2025/1/18 17:36:35", 3.11, 0.75
14359999, 1737221805, "2025/1/18 17:36:45", 3.11, 0.83
14369998, 1737221815, "2025/1/18 17:36:55", 3.11, 0.81
14379999, 1737221825, "2025/1/18 17:37:5", 3.11, 0.73
14389999, 1737221835, "2025/1/18 17:37:15", 3.17, 0.75
14400000, 1737221845, "2025/1/18 17:37:25", 3.11, 0.67
14409999, 1737221855, "2025/1/18 17:37:35", 3.15, 0.77
14419999, 1737221865, "2025/1/18 17:37:45", 3.13, 0.85
14429999, 1737221875, "2025/1/18 17:37:55", 3.15, 0.87
14439999, 1737221885, "2025/1/18 17:38:5", 3.15, 0.79
14449999, 1737221895, "2025/1/18 17:38:15", 3.15, 0.77
14459999, 1737221905, "2025/1/18 17:38:25", 3.15, 0.79
14469999, 1737221915, "2025/1/18 17:38:35", 3.11, 0.69
14479998, 1737221925, "2025/1/18 17:38:45", 3.13, 0.75
14489999, 1737221935, "2025/1/18 17:38:55", 3.11, 0.79
14499999, 1737221945, "2025/1/18 17:39:5", 3.15, 0.83
14509999, 1737221955, "2025/1/18 17:39:15", 3.15, 0.83
14519999, 1737221965, "2025/1/18 17:39:25", 3.11, 0.71
14529999, 1737221975, "2025/1/18 17:39:35", 3.15, 0.77
14539999, 1737221985, "2025/1/18 17:39:45", 3.15, 0.73
14549999, 1737221995, "2025/1/18 17:39:55", 3.13, 0.81
14560000, 1737222005, "2025/1/18 17:40:5", 3.15, 0.77
14569999, 1737222015, "2025/1/18 17:40:15", 3.11, 0.69
14579999, 1737222025, "2025/1/18 17:40:25", 3.17, 0.79
14589999, 1737222035, "2025/1/18 17:40:35", 3.17, 0.81
14599999, 1737222045, "2025/1/18 17:40:45", 3.13, 0.73
14609999, 1737222055, "2025/1/18 17:40:55", 3.15, 0.89
14619999, 1737222065, "2025/1/18 17:41:5", 3.11, 0.71
14629999, 1737222075, "2025/1/18 17:41:15", 3.17, 0.69
14639998, 1737222085, "2025/1/18 17:41:25", 3.15, 0.77
14649999, 1737222095, "2025/1/18 17:41:35", 3.15, 0.79
14659999, 1737222105, "2025/1/18 17:41:45", 3.17, 0.77
14669999, 1737222115, "2025/1/18 17:41:55", 3.15, 0.81
14679999, 1737222125, "2025/1/18 17:42:5", 3.13, 0.75
14689999, 1737222135, "2025/1/18 17:42:15", 3.15, 0.69
14699999, 1737222145, "2025/1/18 17:42:25", 3.17, 0.85
14709999, 1737222155, "2025/1/18 17:42:35", 3.19, 0.77
14720000, 1737222165, "2025/1/18 17:42:45", 3.15, 0.75
14729999, 1737222175, "2025/1/18 17:42:55", 3.17, 0.81
14739999, 1737222185, "2025/1/18 17:43:5", 3.11, 0.79
14749999, 1737222195, "2025/1/18 17:43:15", 3.17, 0.73
14759999, 1737222205, "2025/1/18 17:43:25", 3.15, 0.77
14769999, 1737222215, "2025/1/18 17:43:35", 3.19, 0.75
14779999, 1737222225, "2025/1/18 17:43:45", 3.17, 0.77
14789999, 1737222235, "2025/1/18 17:43:55", 3.17, 0.71
14799998, 1737222245, "2025/1/18 17:44:5", 3.15, 0.81
14809999, 1737222255, "2025/1/18 17:44:15", 3.15, 0.69
14819999, 1737222265, "2025/1/18 17:44:25", 3.17, 0.71
14829999, 1737222275, "2025/1/18 17:44:35", 3.19, 0.79
14839999, 1737222285, "2025/1/18 17:44:45", 3.17, 0.85
14849999, 1737222295, "2025/1/18 17:44:55", 3.13, 0.81
14859999, 1737222305, "2025/1/18 17:45:5", 3.17, 0.87
14869999, 1737222315, "2025/1/18 17:45:15", 3.17, 0.73
14879998, 1737222325, "2025/1/18 17:45:25", 3.17, 0.73
14890000, 1737222335, "2025/1/18 17:45:35", 3.15, 0.79
14899999, 1737222345, "2025/1/18 17:45:45", 3.13, 0.79
14910000, 1737222355, "2025/1/18 17:45:55", 3.17, 0.79
14919999, 1737222365, "2025/1/18 17:46:5", 3.19, 0.81
14929999, 1737222375, "2025/1/18 17:46:15", 3.15, 0.73
14939999, 1737222385, "2025/1/18 17:46:25", 3.19, 0.77
14949999, 1737222395, "2025/1/18 17:46:35", 3.17, 0.83
14959998, 1737222405, "2025/1/18 17:46:45", 3.17, 0.73
14969999, 1737222415, "2025/1/18 17:46:55", 3.17, 0.79
14979999, 1737222425, "2025/1/18 17:47:5", 3.17, 0.71
14990000, 1737222435, "2025/1/18 17:47:15", 3.19, 0.81
14999999, 1737222445, "2025/1/18 17:47:25", 3.15, 0.73
15009999, 1737222455, "2025/1/18 17:47:35", 3.17, 0.81
15019999, 1737222465, "2025/1/18 17:47:45", 3.17, 0.81
15029999, 1737222475, "2025/1/18 17:47:55", 3.19, 0.79
15040000, 1737222485, "2025/1/18 17:48:5", 3.17, 0.79
15049999, 1737222495, "2025/1/18 17:48:15", 3.17, 0.77
15059999, 1737222505, "2025/1/18 17:48:25", 3.17, 0.69
15069999, 1737222515, "2025/1/18 17:48:35", 3.17, 0.69
15079999, 1737222525, "2025/1/18 17:48:45", 3.17, 0.79
15089999, 1737222535, "2025/1/18 17:48:55", 3.19, 0.79
15099999, 1737222545, "2025/1/18 17:49:5", 3.17, 0.75
15109999, 1737222555, "2025/1/18 17:49:15", 3.19, 0.71
15119998, 1737222565, "2025/1/18 17:49:25", 3.21, 0.81
15129999, 1737222575, "2025/1/18 17:49:35", 3.17, 0.87
15140000, 1737222585, "2025/1/18 17:49:45", 3.15, 0.83
15149999, 1737222595, "2025/1/18 17:49:55", 3.19, 0.79
15159999, 1737222605, "2025/1/18 17:50:5", 3.17, 0.83
15169999, 1737222615, "2025/1/18 17:50:15", 3.17, 0.81
15179999, 1737222625, "2025/1/18 17:50:25", 3.17, 0.73
15189999, 1737222635, "2025/1/18 17:50:35", 3.17, 0.85
15200000, 1737222645, "2025/1/18 17:50:45", 3.19, 0.81
15209999, 1737222655, "2025/1/18 17:50:55", 3.19, 0.73
15219999, 1737222665, "2025/1/18 17:51:5", 3.17, 0.69
15230000, 1737222675, "2025/1/18 17:51:15", 3.21, 0.75
15239999, 1737222685, "2025/1/18 17:51:25", 3.17, 0.85
15249999, 1737222695, "2025/1/18 17:51:35", 3.17, 0.79
15259999, 1737222705, "2025/1/18 17:51:45", 3.17, 0.83
15270000, 1737222715, "2025/1/18 17:51:55", 3.21, 0.79
15279998, 1737222725, "2025/1/18 17:52:5", 3.19, 0.87
15289998, 1737222735, "2025/1/18 17:52:15", 3.19, 0.85
15299999, 1737222745, "2025/1/18 17:52:25", 3.19, 0.87
15309999, 1737222755, "2025/1/18 17:52:35", 3.19, 0.73
15319999, 1737222765, "2025/1/18 17:52:45", 3.21, 0.93
15329999, 1737222775, "2025/1/18 17:52:55", 3.21, 0.91
15339999, 1737222785, "2025/1/18 17:53:5", 3.21, 0.77
15349999, 1737222795, "2025/1/18 17:53:15", 3.17, 0.85
15359998, 1737222805, "2025/1/18 17:53:25", 3.21, 0.79
15369999, 1737222815, "2025/1/18 17:53:35", 3.17, 0.83
15379999, 1737222825, "2025/1/18 17:53:45", 3.21, 0.73
15390000, 1737222835, "2025/1/18 17:53:55", 3.19, 0.79
15399999, 1737222845, "2025/1/18 17:54:5", 3.19, 0.75
15409999, 1737222855, "2025/1/18 17:54:15", 3.19, 0.67
15419999, 1737222865, "2025/1/18 17:54:25", 3.21, 0.71
15429999, 1737222875, "2025/1/18 17:54:35", 3.21, 0.79
15439998, 1737222885, "2025/1/18 17:54:45", 3.19, 0.81
15449999, 1737222895, "2025/1/18 17:54:55", 3.19, 0.83
15459999, 1737222905, "2025/1/18 17:55:5", 3.19, 0.71
15470000, 1737222915, "2025/1/18 17:55:15", 3.17, 0.87
15479999, 1737222925, "2025/1/18 17:55:25", 3.21, 0.73
15490000, 1737222935, "2025/1/18 17:55:35", 3.21, 0.71
15499999, 1737222945, "2025/1/18 17:55:45", 3.23, 0.75
15509999, 1737222955, "2025/1/18 17:55:55", 3.23, 0.85
15519998, 1737222965, "2025/1/18 17:56:5", 3.19, 0.87
15529999, 1737222975, "2025/1/18 17:56:15", 3.21, 0.71
15539999, 1737222985, "2025/1/18 17:56:25", 3.21, 0.85
15550000, 1737222995, "2025/1/18 17:56:35", 3.21, 0.75
15559999, 1737223005, "2025/1/18 17:56:45", 3.19, 0.77
15569999, 1737223015, "2025/1/18 17:56:55", 3.17, 0.75
15579999, 1737223025, "2025/1/18 17:57:5", 3.21, 0.79
15589999, 1737223035, "2025/1/18 17:57:15", 3.21, 0.81
15599998, 1737223045, "2025/1/18 17:57:25", 3.23, 0.79
15609999, 1737223055, "2025/1/18 17:57:35", 3.21, 0.81
15619999, 1737223065, "2025/1/18 17:57:45", 3.21, 0.87
15629999, 1737223075, "2025/1/18 17:57:55", 3.23, 0.81
15639999, 1737223085, "2025/1/18 17:58:5", 3.21, 0.71
15649999, 1737223095, "2025/1/18 17:58:15", 3.17, 0.71
15659999, 1737223105, "2025/1/18 17:58:25", 3.21, 0.87
15669999, 1737223115, "2025/1/18 17:58:35", 3.19, 0.65
15679998, 1737223125, "2025/1/18 17:58:45", 3.23, 0.89
15689999, 1737223135, "2025/1/18 17:58:55", 3.23, 0.77
15699999, 1737223145, "2025/1/18 17:59:5", 3.23, 0.75
15709999, 1737223155, "2025/1/18 17:59:15", 3.21, 0.79
15719999, 1737223165, "2025/1/18 17:59:25", 3.23, 0.75
15729999, 1737223175, "2025/1/18 17:59:35", 3.23, 0.75
15739999, 1737223185, "2025/1/18 17:59:45", 3.23, 0.71
15749999, 1737223195, "2025/1/18 17:59:55", 3.19, 0.71
15759998, 1737223205, "2025/1/18 18:0:5", 3.23, 0.73
15769999, 1737223215, "2025/1/18 18:0:15", 3.23, 0.71
15779999, 1737223225, "2025/1/18 18:0:25", 3.23, 0.79
15789999, 1737223235, "2025/1/18 18:0:35", 3.23, 0.75
15799999, 1737223245, "2025/1/18 18:0:45", 3.25, 0.79
15810000, 1737223255, "2025/1/18 18:0:55", 3.19, 0.73
15819999, 1737223265, "2025/1/18 18:1:5", 3.23, 0.69
15829999, 1737223275, "2025/1/18 18:1:15", 3.21, 0.77
15839998, 1737223285, "2025/1/18 18:1:25", 3.21, 0.69
15849999, 1737223295, "2025/1/18 18:1:35", 3.17, 0.79
15859999, 1737223305, "2025/1/18 18:1:45", 3.23, 0.73
15869999, 1737223315, "2025/1/18 18:1:55", 3.23, 0.81
15879999, 1737223325, "2025/1/18 18:2:5", 3.23, 0.65
15889999, 1737223335, "2025/1/18 18:2:15", 3.19, 0.73
15899999, 1737223345, "2025/1/18 18:2:25", 3.23, 0.69
15909999, 1737223355, "2025/1/18 18:2:35", 3.23, 0.75
15919998, 1737223365, "2025/1/18 18:2:45", 3.19, 0.79
15929999, 1737223375, "2025/1/18 18:2:55", 3.23, 0.81
15940000, 1737223385, "2025/1/18 18:3:5", 3.19, 0.75
15949998, 1737223395, "2025/1/18 18:3:15", 3.19, 0.77
15959999, 1737223405, "2025/1/18 18:3:25", 3.23, 0.77
15969999, 1737223415, "2025/1/18 18:3:35", 3.21, 0.77
15979999, 1737223425, "2025/1/18 18:3:45", 3.19, 0.77
15989999, 1737223435, "2025/1/18 18:3:55", 3.19, 0.69
15999998, 1737223445, "2025/1/18 18:4:5", 3.23, 0.77
16009999, 1737223455, "2025/1/18 18:4:15", 3.19, 0.85
16019999, 1737223465, "2025/1/18 18:4:25", 3.21, 0.85
16029999, 1737223475, "2025/1/18 18:4:35", 3.21, 0.77
16039999, 1737223485, "2025/1/18 18:4:45", 3.21, 0.79
16049999, 1737223495, "2025/1/18 18:4:55", 3.21, 0.75
16059999, 1737223505, "2025/1/18 18:5:5", 3.27, 0.91
16069999, 1737223515, "2025/1/18 18:5:15", 3.21, 0.77
16079998, 1737223525, "2025/1/18 18:5:25", 3.21, 0.71
16090000, 1737223535, "2025/1/18 18:5:35", 3.23, 0.85
16099999, 1737223545, "2025/1/18 18:5:45", 3.23, 0.71
16110000, 1737223555, "2025/1/18 18:5:55", 3.21, 0.65
16119999, 1737223565, "2025/1/18 18:6:5", 3.23, 0.79
16129999, 1737223575, "2025/1/18 18:6:15", 3.19, 0.67
16139999, 1737223585, "2025/1/18 18:6:25", 3.23, 0.85
16149999, 1737223595, "2025/1/18 18:6:35", 3.19, 0.73
16159998, 1737223605, "2025/1/18 18:6:45", 3.17, 0.79
16169999, 1737223615, "2025/1/18 18:6:55", 3.21, 0.93
16179999, 1737223625, "2025/1/18 18:7:5", 3.17, 0.67
16189999, 1737223635, "2025/1/18 18:7:15", 3.17, 0.69
16199999, 1737223645, "2025/1/18 18:7:25", 3.23, 0.67
16209999, 1737223655, "2025/1/18 18:7:35", 3.21, 0.73
16219999, 1737223665, "2025/1/18 18:7:45", 3.23, 0.81
16229999, 1737223675, "2025/1/18 18:7:55", 3.21, 0.77
16239998, 1737223685, "2025/1/18 18:8:5", 3.19, 0.67
16249999, 1737223695, "2025/1/18 18:8:15", 3.23, 0.79
16259999, 1737223705, "2025/1/18 18:8:25", 3.21, 0.73
16269999, 1737223715, "2025/1/18 18:8:35", 3.21, 0.79
16279999, 1737223725, "2025/1/18 18:8:45", 3.23, 0.69
16289999, 1737223735, "2025/1/18 18:8:55", 3.19, 0.65
16299999, 1737223745, "2025/1/18 18:9:5", 3.23, 0.77
16309999, 1737223755, "2025/1/18 18:9:15", 3.21, 0.89
16319998, 1737223765, "2025/1/18 18:9:25", 3.21, 0.79
16329999, 1737223775, "2025/1/18 18:9:35", 3.23, 0.75
16339999, 1737223785, "2025/1/18 18:9:45", 3.23, 0.81
16349999, 1737223795, "2025/1/18 18:9:55", 3.23, 0.73
16359999, 1737223805, "2025/1/18 18:10:5", 3.23, 0.63
16369999, 1737223815, "2025/1/18 18:10:15", 3.21, 0.75
16379999, 1737223825, "2025/1/18 18:10:25", 3.21, 0.77
16389999, 1737223835, "2025/1/18 18:10:35", 3.23, 0.79
16399998, 1737223845, "2025/1/18 18:10:45", 3.23, 0.79
16410000, 1737223855, "2025/1/18 18:10:55", 3.23, 0.69
16419999, 1737223865, "2025/1/18 18:11:5", 3.21, 0.89
16429999, 1737223875, "2025/1/18 18:11:15", 3.23, 0.83
16439999, 1737223885, "2025/1/18 18:11:25", 3.21, 0.79
16449999, 1737223895, "2025/1/18 18:11:35", 3.23, 0.71
16459999, 1737223905, "2025/1/18 18:11:45", 3.21, 0.81
16469999, 1737223915, "2025/1/18 18:11:55", 3.23, 0.79
16479998, 1737223925, "2025/1/18 18:12:5", 3.21, 0.73
16489999, 1737223935, "2025/1/18 18:12:15", 3.21, 0.77
16500000, 1737223945, "2025/1/18 18:12:25", 3.23, 0.71
16509999, 1737223955, "2025/1/18 18:12:35", 3.23, 0.75
16519999, 1737223965, "2025/1/18 18:12:45", 3.23, 0.75
16529999, 1737223975, "2025/1/18 18:12:55", 3.23, 0.81
16539999, 1737223985, "2025/1/18 18:13:5", 3.23, 0.79
16549999, 1737223995, "2025/1/18 18:13:15", 3.23, 0.69
16559998, 1737224005, "2025/1/18 18:13:25", 3.23, 0.71
16569999, 1737224015, "2025/1/18 18:13:35", 3.21, 0.73
16579999, 1737224025, "2025/1/18 18:13:45", 3.25, 0.75
16589999, 1737224035, "2025/1/18 18:13:55", 3.21, 0.77
16599999, 1737224045, "2025/1/18 18:14:5", 3.23, 0.65
16609999, 1737224055, "2025/1/18 18:14:15", 3.23, 0.75
16620000, 1737224065, "2025/1/18 18:14:25", 3.23, 0.69
16629999, 1737224075, "2025/1/18 18:14:35", 3.23, 0.73
16640000, 1737224085, "2025/1/18 18:14:45", 3.23, 0.83
16649999, 1737224095, "2025/1/18 18:14:55", 3.23, 0.79
16659999, 1737224105, "2025/1/18 18:15:5", 3.21, 0.77
